Freq(Hz), SPL(dB), Phase(degrees)
20778.074, 30.027, -89.654
20778.441, 29.837, -90.107
20778.809, 29.632, -89.746
20779.176, 29.492, -88.620
20779.539, 29.480, -87.138
20779.906, 29.608, -85.886
20780.273, 29.821, -85.399
20780.641, 30.033, -85.838
20781.004, 30.163, -86.984
20781.371, 30.172, -88.435
20781.738, 30.052, -89.672
20782.105, 29.846, -90.249
20782.469, 29.626, -89.941
20782.836, 29.476, -88.833
20783.203, 29.458, -87.384
20783.570, 29.573, -86.211
20783.934, 29.763, -85.755
20784.301, 29.954, -86.121
20784.668, 30.075, -87.126
20785.035, 30.090, -88.398
20785.398, 29.996, -89.516
20785.766, 29.818, -90.122
20786.133, 29.615, -89.960
20786.500, 29.459, -89.037
20786.863, 29.414, -87.677
20787.230, 29.499, -86.383
20787.598, 29.682, -85.674
20787.965, 29.890, -85.798
20788.328, 30.048, -86.671
20788.695, 30.104, -88.000
20789.062, 30.034, -89.332
20789.430, 29.856, -90.193
20789.793, 29.628, -90.224
20790.160, 29.431, -89.318
20790.527, 29.356, -87.780
20790.895, 29.440, -86.273
20791.258, 29.640, -85.445
20791.625, 29.871, -85.584
20791.992, 30.039, -86.571
20792.359, 30.088, -87.987
20792.723, 30.007, -89.314
20793.090, 29.825, -90.111
20793.457, 29.606, -90.067
20793.824, 29.433, -89.186
20794.188, 29.374, -87.816
20794.555, 29.451, -86.483
20794.922, 29.630, -85.718
20795.289, 29.840, -85.777
20795.652, 30.006, -86.593
20796.020, 30.076, -87.893
20796.387, 30.022, -89.236
20796.754, 29.858, -90.144
20797.117, 29.641, -90.246
20797.484, 29.451, -89.425
20797.852, 29.378, -87.977
20798.219, 29.456, -86.550
20798.582, 29.645, -85.759
20798.949, 29.860, -85.861
20799.316, 30.020, -86.739
20799.684, 30.072, -88.010
20800.047, 30.010, -89.231
20800.414, 29.853, -90.034
20800.781, 29.653, -90.143
20801.148, 29.473, -89.500
20801.512, 29.375, -88.306
20801.879, 29.395, -86.946
20802.246, 29.526, -85.918
20802.613, 29.717, -85.580
20802.977, 29.897, -86.006
20803.344, 30.008, -87.033
20803.711, 30.011, -88.302
20804.078, 29.902, -89.378
20804.441, 29.716, -89.873
20804.809, 29.512, -89.560
20805.176, 29.371, -88.490
20805.543, 29.356, -87.067
20805.906, 29.472, -85.879
20806.273, 29.672, -85.382
20806.641, 29.876, -85.756
20807.008, 30.010, -86.828
20807.371, 30.029, -88.210
20807.738, 29.926, -89.458
20808.105, 29.730, -90.116
20808.473, 29.509, -89.907
20808.836, 29.349, -88.880
20809.203, 29.315, -87.418
20809.570, 29.420, -86.145
20809.938, 29.615, -85.564
20810.301, 29.817, -85.835
20810.668, 29.960, -86.814
20811.035, 29.994, -88.148
20811.402, 29.911, -89.397
20811.766, 29.735, -90.146
20812.133, 29.517, -90.104
20812.500, 29.341, -89.210
20812.867, 29.280, -87.786
20813.230, 29.362, -86.426
20813.598, 29.551, -85.677
20813.965, 29.764, -85.815
20814.332, 29.921, -86.721
20814.695, 29.971, -88.022
20815.062, 29.902, -89.292
20815.430, 29.736, -90.096
20815.797, 29.529, -90.153
20816.160, 29.350, -89.423
20816.527, 29.263, -88.119
20816.895, 29.306, -86.713
20817.262, 29.463, -85.726
20817.625, 29.674, -85.499
20817.992, 29.869, -86.099
20818.359, 29.981, -87.330
20818.727, 29.970, -88.789
20819.090, 29.833, -89.990
20819.457, 29.606, -90.492
20819.824, 29.369, -90.007
20820.191, 29.220, -88.653
20820.555, 29.226, -86.994
20820.922, 29.384, -85.726
20821.289, 29.617, -85.370
20821.656, 29.828, -85.979
20822.020, 29.943, -87.239
20822.387, 29.928, -88.706
20822.754, 29.791, -89.873
20823.121, 29.576, -90.333
20823.484, 29.358, -89.905
20823.852, 29.215, -88.703
20824.219, 29.207, -87.188
20824.586, 29.333, -85.961
20824.949, 29.536, -85.460
20825.316, 29.743, -85.799
20825.684, 29.885, -86.816
20826.051, 29.920, -88.161
20826.414, 29.842, -89.417
20826.781, 29.669, -90.211
20827.148, 29.454, -90.232
20827.516, 29.274, -89.414
20827.879, 29.202, -88.033
20828.246, 29.272, -86.617
20828.613, 29.458, -85.773
20828.980, 29.682, -85.823
20829.344, 29.857, -86.698
20829.711, 29.927, -88.078
20830.078, 29.867, -89.477
20830.445, 29.697, -90.416
20830.809, 29.476, -90.560
20831.176, 29.278, -89.824
20831.543, 29.181, -88.461
20831.910, 29.222, -87.002
20832.273, 29.379, -86.000
20832.641, 29.589, -85.772
20833.008, 29.777, -86.360
20833.375, 29.880, -87.530
20833.738, 29.866, -88.884
20834.105, 29.733, -89.993
20834.473, 29.518, -90.414
20834.840, 29.297, -89.910
20835.203, 29.162, -88.616
20835.570, 29.173, -87.024
20835.938, 29.325, -85.830
20836.305, 29.545, -85.490
20836.668, 29.745, -86.034
20837.035, 29.860, -87.198
20837.402, 29.860, -88.559
20837.770, 29.751, -89.691
20838.133, 29.568, -90.261
20838.500, 29.366, -90.094
20838.867, 29.210, -89.209
20839.234, 29.158, -87.897
20839.598, 29.230, -86.631
20839.965, 29.402, -85.864
20840.332, 29.609, -85.892
20840.699, 29.778, -86.696
20841.062, 29.851, -87.994
20841.430, 29.800, -89.383
20841.797, 29.632, -90.370
20842.164, 29.401, -90.551
20842.527, 29.191, -89.786
20842.895, 29.087, -88.290
20843.262, 29.140, -86.673
20843.629, 29.326, -85.609
20843.992, 29.561, -85.468
20844.359, 29.761, -86.228
20844.727, 29.858, -87.570
20845.094, 29.825, -89.021
20845.457, 29.674, -90.103
20845.824, 29.452, -90.449
20846.191, 29.236, -89.884
20846.559, 29.110, -88.588
20846.922, 29.123, -87.072
20847.289, 29.268, -85.913
20847.656, 29.482, -85.539
20848.023, 29.685, -86.022
20848.387, 29.812, -87.140
20848.754, 29.828, -88.551
20849.121, 29.725, -89.817
20849.488, 29.530, -90.533
20849.852, 29.302, -90.422
20850.219, 29.115, -89.437
20850.586, 29.049, -87.885
20850.953, 29.135, -86.377
20851.316, 29.335, -85.509
20851.684, 29.571, -85.571
20852.051, 29.753, -86.494
20852.418, 29.822, -87.908
20852.781, 29.760, -89.320
20853.148, 29.584, -90.281
20853.516, 29.353, -90.423
20853.883, 29.148, -89.662
20854.246, 29.045, -88.266
20854.613, 29.083, -86.733
20854.980, 29.245, -85.651
20855.348, 29.466, -85.381
20855.711, 29.668, -85.963
20856.078, 29.789, -87.203
20856.445, 29.786, -88.708
20856.812, 29.654, -89.988
20857.176, 29.428, -90.571
20857.543, 29.183, -90.152
20857.910, 29.023, -88.793
20858.277, 29.029, -87.069
20858.641, 29.194, -85.775
20859.008, 29.441, -85.432
20859.375, 29.663, -86.109
20859.742, 29.781, -87.456
20860.105, 29.766, -88.963
20860.473, 29.629, -90.170
20860.840, 29.413, -90.685
20861.207, 29.188, -90.330
20861.570, 29.028, -89.203
20861.938, 28.989, -87.643
20862.305, 29.090, -86.207
20862.672, 29.293, -85.409
20863.035, 29.522, -85.495
20863.402, 29.704, -86.409
20863.770, 29.776, -87.832
20864.137, 29.715, -89.288
20864.500, 29.538, -90.291
20864.867, 29.298, -90.478
20865.234, 29.082, -89.715
20865.602, 28.973, -88.272
20865.965, 29.012, -86.725
20866.332, 29.178, -85.649
20866.699, 29.400, -85.422
20867.066, 29.598, -86.054
20867.430, 29.709, -87.281
20867.797, 29.703, -88.733
20868.164, 29.577, -89.946
20868.531, 29.368, -90.503
20868.895, 29.146, -90.172
20869.262, 28.995, -89.021
20869.629, 28.980, -87.500
20869.996, 29.106, -86.252
20870.359, 29.313, -85.746
20870.727, 29.521, -86.095
20871.094, 29.661, -87.114
20871.461, 29.693, -88.432
20871.824, 29.614, -89.640
20872.191, 29.443, -90.393
20872.559, 29.231, -90.407
20872.926, 29.045, -89.610
20873.289, 28.955, -88.224
20873.656, 29.001, -86.704
20874.023, 29.170, -85.636
20874.391, 29.396, -85.406
20874.754, 29.595, -86.049
20875.121, 29.704, -87.331
20875.488, 29.684, -88.813
20875.855, 29.539, -90.003
20876.219, 29.312, -90.480
20876.586, 29.074, -90.019
20876.953, 28.918, -88.723
20877.320, 28.908, -87.091
20877.684, 29.043, -85.782
20878.051, 29.264, -85.262
20878.418, 29.484, -85.675
20878.785, 29.627, -86.811
20879.148, 29.653, -88.262
20879.516, 29.554, -89.594
20879.883, 29.358, -90.354
20880.250, 29.127, -90.245
20880.613, 28.947, -89.261
20880.980, 28.889, -87.722
20881.348, 28.983, -86.251
20881.715, 29.187, -85.430
20882.078, 29.421, -85.520
20882.445, 29.606, -86.440
20882.812, 29.684, -87.858
20883.180, 29.634, -89.324
20883.543, 29.472, -90.391
20883.910, 29.241, -90.720
20884.277, 29.015, -90.137
20884.645, 28.876, -88.804
20885.008, 28.877, -87.201
20885.375, 29.016, -85.902
20885.742, 29.237, -85.385
20886.109, 29.457, -85.777
20886.473, 29.605, -86.896
20886.840, 29.637, -88.400
20887.207, 29.538, -89.814
20887.574, 29.330, -90.668
20887.938, 29.078, -90.615
20888.305, 28.867, -89.564
20888.672, 28.791, -87.850
20889.039, 28.887, -86.174
20889.402, 29.113, -85.225
20889.770, 29.379, -85.322
20890.137, 29.584, -86.372
20890.504, 29.665, -87.962
20890.867, 29.601, -89.556
20891.234, 29.413, -90.666
20891.602, 29.160, -90.882
20891.969, 28.931, -90.094
20892.332, 28.815, -88.587
20892.699, 28.851, -86.921
20893.066, 29.019, -85.741
20893.434, 29.246, -85.409
20893.797, 29.450, -85.921
20894.164, 29.575, -87.049
20894.531, 29.586, -88.423
20894.898, 29.483, -89.632
20895.262, 29.292, -90.302
20895.629, 29.065, -90.167
20895.996, 28.881, -89.173
20896.363, 28.816, -87.628
20896.727, 28.900, -86.128
20897.094, 29.103, -85.249
20897.461, 29.342, -85.325
20897.828, 29.528, -86.278
20898.191, 29.602, -87.742
20898.559, 29.542, -89.265
20898.926, 29.364, -90.345
20899.293, 29.124, -90.610
20899.656, 28.902, -89.945
20900.023, 28.776, -88.545
20900.391, 28.798, -86.940
20900.758, 28.955, -85.747
20901.121, 29.181, -85.369
20901.488, 29.399, -85.886
20901.855, 29.538, -87.099
20902.223, 29.555, -88.615
20902.586, 29.444, -89.963
20902.953, 29.231, -90.707
20903.320, 28.984, -90.508
20903.688, 28.797, -89.362
20904.051, 28.750, -87.694
20904.418, 28.864, -86.167
20904.785, 29.088, -85.408
20905.152, 29.327, -85.633
20905.516, 29.497, -86.657
20905.883, 29.553, -88.105
20906.250, 29.480, -89.500
20906.617, 29.305, -90.410
20906.980, 29.082, -90.548
20907.348, 28.879, -89.839
20907.715, 28.770, -88.491
20908.082, 28.794, -86.979
20908.445, 28.938, -85.837
20908.812, 29.153, -85.422
20909.180, 29.363, -85.849
20909.547, 29.502, -86.949
20909.910, 29.530, -88.375
20910.277, 29.433, -89.721
20910.645, 29.232, -90.528
20911.012, 28.989, -90.455
20911.375, 28.790, -89.452
20911.742, 28.716, -87.827
20912.109, 28.802, -86.245
20912.477, 29.007, -85.341
20912.840, 29.241, -85.386
20913.207, 29.425, -86.273
20913.574, 29.500, -87.640
20913.941, 29.451, -89.033
20914.305, 29.299, -90.035
20914.672, 29.084, -90.356
20915.039, 28.873, -89.855
20915.406, 28.736, -88.661
20915.770, 28.722, -87.162
20916.137, 28.839, -85.854
20916.504, 29.046, -85.213
20916.871, 29.270, -85.447
20917.234, 29.435, -86.452
20917.602, 29.490, -87.919
20917.969, 29.412, -89.366
20918.336, 29.220, -90.291
20918.699, 28.980, -90.331
20919.066, 28.778, -89.410
20919.434, 28.702, -87.879
20919.801, 28.780, -86.404
20920.164, 28.967, -85.573
20920.531, 29.184, -85.610
20920.898, 29.352, -86.407
20921.266, 29.426, -87.634
20921.629, 29.393, -88.909
20921.996, 29.263, -89.908
20922.363, 29.068, -90.323
20922.730, 28.861, -89.980
20923.094, 28.711, -88.913
20923.461, 28.677, -87.405
20923.828, 28.783, -86.011
20924.195, 28.992, -85.280
20924.559, 29.225, -85.477
20924.926, 29.402, -86.520
20925.293, 29.460, -88.047
20925.660, 29.380, -89.548
20926.023, 29.187, -90.534
20926.391, 28.935, -90.659
20926.758, 28.713, -89.824
20927.125, 28.605, -88.319
20927.488, 28.645, -86.724
20927.855, 28.813, -85.601
20928.223, 29.039, -85.318
20928.590, 29.244, -85.895
20928.953, 29.367, -87.089
20929.320, 29.374, -88.555
20929.688, 29.258, -89.841
20930.055, 29.048, -90.523
20930.418, 28.809, -90.315
20930.785, 28.621, -89.185
20931.152, 28.569, -87.499
20931.520, 28.678, -85.920
20931.883, 28.903, -85.062
20932.250, 29.160, -85.194
20932.617, 29.359, -86.227
20932.984, 29.439, -87.784
20933.348, 29.380, -89.373
20933.715, 29.196, -90.529
20934.082, 28.939, -90.832
20934.449, 28.697, -90.122
20934.812, 28.559, -88.627
20935.180, 28.577, -86.889
20935.547, 28.739, -85.589
20935.914, 28.972, -85.151
20936.277, 29.190, -85.610
20936.645, 29.334, -86.749
20937.012, 29.365, -88.196
20937.379, 29.278, -89.539
20937.742, 29.097, -90.402
20938.109, 28.866, -90.509
20938.477, 28.659, -89.742
20938.844, 28.552, -88.308
20939.207, 28.592, -86.726
20939.574, 28.766, -85.581
20939.941, 29.006, -85.313
20940.309, 29.223, -85.972
20940.672, 29.348, -87.283
20941.039, 29.345, -88.837
20941.406, 29.213, -90.131
20941.773, 28.994, -90.739
20942.137, 28.757, -90.435
20942.504, 28.584, -89.274
20942.871, 28.542, -87.666
20943.238, 28.643, -86.215
20943.602, 28.841, -85.417
20943.969, 29.067, -85.465
20944.336, 29.245, -86.285
20944.703, 29.328, -87.586
20945.066, 29.294, -88.980
20945.434, 29.147, -90.087
20945.801, 28.924, -90.520
20946.168, 28.693, -90.062
20946.531, 28.538, -88.797
20946.898, 28.522, -87.137
20947.266, 28.658, -85.750
20947.633, 28.887, -85.173
20947.996, 29.118, -85.560
20948.363, 29.277, -86.727
20948.730, 29.314, -88.261
20949.098, 29.223, -89.680
20949.461, 29.034, -90.558
20949.828, 28.800, -90.629
20950.195, 28.601, -89.839
20950.562, 28.504, -88.455
20950.926, 28.543, -86.975
20951.293, 28.701, -85.893
20951.660, 28.921, -85.580
20952.027, 29.128, -86.105
20952.391, 29.258, -87.277
20952.758, 29.271, -88.764
20953.125, 29.154, -90.098
20953.492, 28.935, -90.810
20953.855, 28.681, -90.577
20954.223, 28.482, -89.359
20954.590, 28.427, -87.565
20954.957, 28.539, -85.915
20955.320, 28.765, -85.030
20955.688, 29.019, -85.140
20956.055, 29.212, -86.114
20956.422, 29.293, -87.578
20956.785, 29.247, -89.086
20957.152, 29.086, -90.247
20957.520, 28.852, -90.690
20957.887, 28.613, -90.226
20958.250, 28.450, -88.948
20958.617, 28.426, -87.241
20958.984, 28.559, -85.760
20959.352, 28.796, -85.068
20959.715, 29.047, -85.373
20960.082, 29.231, -86.537
20960.449, 29.291, -88.162
20960.816, 29.211, -89.737
20961.180, 29.015, -90.778
20961.547, 28.760, -90.945
20961.914, 28.531, -90.127
20962.281, 28.413, -88.590
20962.645, 28.447, -86.901
20963.012, 28.617, -85.638
20963.379, 28.857, -85.216
20963.746, 29.085, -85.703
20964.109, 29.233, -86.885
20964.477, 29.262, -88.418
20964.844, 29.158, -89.835
20965.211, 28.948, -90.673
20965.574, 28.694, -90.603
20965.941, 28.482, -89.562
20966.309, 28.401, -87.896
20966.676, 28.480, -86.273
20967.039, 28.678, -85.311
20967.406, 28.914, -85.275
20967.773, 29.104, -86.088
20968.141, 29.195, -87.421
20968.504, 29.167, -88.856
20968.871, 29.027, -90.014
20969.238, 28.812, -90.530
20969.605, 28.584, -90.196
20969.969, 28.421, -89.066
20970.336, 28.384, -87.479
20970.703, 28.495, -86.036
20971.070, 28.712, -85.282
20971.434, 28.952, -85.448
20971.801, 29.140, -86.439
20972.168, 29.219, -87.918
20972.535, 29.170, -89.433
20972.898, 29.008, -90.544
20973.266, 28.777, -90.915
20973.633, 28.548, -90.368
20974.000, 28.404, -89.048
20974.363, 28.397, -87.418
20974.730, 28.531, -86.041
20975.098, 28.754, -85.408
20975.465, 28.985, -85.683
20975.828, 29.151, -86.716
20976.195, 29.206, -88.189
20976.562, 29.129, -89.652
20976.930, 28.937, -90.641
20977.293, 28.684, -90.789
20977.660, 28.449, -89.944
20978.027, 28.326, -88.330
20978.395, 28.368, -86.559
20978.758, 28.552, -85.325
20979.125, 28.804, -85.032
20979.492, 29.028, -85.712
20979.859, 29.155, -87.058
20980.223, 29.155, -88.620
20980.590, 29.031, -89.974
20980.957, 28.817, -90.714
20981.324, 28.575, -90.605
20981.688, 28.380, -89.660
20982.055, 28.295, -88.144
20982.422, 28.354, -86.584
20982.789, 28.535, -85.529
20983.152, 28.769, -85.311
20983.520, 28.985, -85.969
20983.887, 29.113, -87.279
20984.254, 29.116, -88.837
20984.617, 28.991, -90.172
20984.984, 28.770, -90.868
20985.352, 28.520, -90.622
20985.719, 28.332, -89.458
20986.082, 28.279, -87.789
20986.449, 28.380, -86.218
20986.816, 28.592, -85.327
20987.184, 28.833, -85.360
20987.547, 29.025, -86.211
20987.914, 29.119, -87.597
20988.281, 29.087, -89.106
20988.648, 28.938, -90.304
20989.012, 28.709, -90.820
20989.379, 28.462, -90.429
20989.746, 28.283, -89.166
20990.113, 28.243, -87.436
20990.477, 28.359, -85.875
20990.844, 28.588, -85.017
20991.211, 28.847, -85.140
20991.578, 29.053, -86.153
20991.941, 29.149, -87.719
20992.309, 29.107, -89.427
20992.676, 28.931, -90.771
20993.043, 28.667, -91.299
20993.406, 28.396, -90.758
20993.773, 28.216, -89.233
20994.141, 28.207, -87.289
20994.508, 28.370, -85.724
20994.871, 28.627, -85.099
20995.238, 28.881, -85.511
20995.605, 29.049, -86.696
20995.973, 29.093, -88.203
20996.336, 29.016, -89.587
20996.703, 28.843, -90.521
20997.070, 28.619, -90.756
20997.438, 28.401, -90.204
20997.801, 28.248, -88.960
20998.168, 28.212, -87.285
20998.535, 28.321, -85.689
20998.902, 28.547, -84.724
20999.266, 28.817, -84.734
20999.633, 29.045, -85.737
21000.000, 29.154, -87.420
21000.367, 29.105, -89.249
21000.730, 28.910, -90.632
21001.098, 28.623, -91.086
21001.465, 28.345, -90.366
21001.832, 28.186, -88.722
21002.195, 28.206, -86.845
21002.562, 28.386, -85.463
21002.930, 28.642, -85.051
21003.297, 28.879, -85.631
21003.660, 29.028, -86.923
21004.027, 29.052, -88.549
21004.395, 28.942, -90.039
21004.762, 28.725, -90.945
21005.125, 28.462, -90.937
21005.492, 28.234, -89.918
21005.859, 28.133, -88.190
21006.227, 28.203, -86.409
21006.590, 28.406, -85.246
21006.957, 28.666, -85.039
21007.324, 28.891, -85.769
21007.691, 29.018, -87.127
21008.055, 29.019, -88.690
21008.422, 28.895, -90.058
21008.789, 28.677, -90.820
21009.156, 28.424, -90.702
21009.520, 28.217, -89.684
21009.887, 28.129, -88.043
21010.254, 28.199, -86.382
21010.621, 28.394, -85.313
21010.984, 28.637, -85.158
21011.352, 28.850, -85.891
21011.719, 28.969, -87.237
21012.086, 28.966, -88.788
21012.449, 28.844, -90.120
21012.816, 28.629, -90.877
21013.184, 28.379, -90.768
21013.551, 28.172, -89.745
21013.914, 28.086, -88.099
21014.281, 28.160, -86.374
21014.648, 28.370, -85.228
21015.016, 28.637, -85.050
21015.379, 28.871, -85.833
21015.746, 29.006, -87.304
21016.113, 29.003, -89.006
21016.480, 28.864, -90.442
21016.844, 28.629, -91.176
21017.211, 28.362, -90.943
21017.578, 28.155, -89.743
21017.945, 28.087, -87.980
21018.309, 28.180, -86.311
21018.676, 28.394, -85.307
21019.043, 28.644, -85.269
21019.410, 28.847, -86.110
21019.773, 28.945, -87.495
21020.141, 28.917, -89.026
21020.508, 28.769, -90.253
21020.875, 28.540, -90.800
21021.238, 28.295, -90.461
21021.605, 28.111, -89.263
21021.973, 28.059, -87.570
21022.340, 28.162, -85.992
21022.703, 28.379, -85.095
21023.070, 28.635, -85.155
21023.438, 28.842, -86.125
21023.805, 28.938, -87.667
21024.168, 28.898, -89.309
21024.535, 28.731, -90.599
21024.902, 28.484, -91.115
21025.270, 28.233, -90.669
21025.633, 28.062, -89.405
21026.000, 28.027, -87.736
21026.367, 28.134, -86.257
21026.734, 28.339, -85.431
21027.098, 28.570, -85.441
21027.465, 28.765, -86.230
21027.832, 28.870, -87.564
21028.199, 28.855, -89.079
21028.562, 28.720, -90.355
21028.930, 28.490, -90.996
21029.297, 28.233, -90.684
21029.664, 28.040, -89.418
21030.027, 27.992, -87.621
21030.395, 28.112, -85.958
21030.762, 28.352, -85.081
21031.129, 28.617, -85.244
21031.492, 28.819, -86.298
21031.859, 28.907, -87.895
21032.227, 28.857, -89.565
21032.594, 28.682, -90.842
21032.957, 28.429, -91.348
21033.324, 28.164, -90.878
21033.691, 27.980, -89.508
21034.059, 27.944, -87.694
21034.422, 28.067, -86.097
21034.789, 28.300, -85.244
21035.156, 28.558, -85.380
21035.523, 28.758, -86.376
21035.887, 28.846, -87.872
21036.254, 28.803, -89.461
21036.621, 28.640, -90.676
21036.988, 28.399, -91.140
21037.352, 28.153, -90.668
21037.719, 27.981, -89.339
21038.086, 27.949, -87.580
21038.453, 28.070, -86.014
21038.816, 28.295, -85.161
21039.184, 28.550, -85.235
21039.551, 28.754, -86.165
21039.918, 28.852, -87.640
21040.281, 28.820, -89.232
21040.648, 28.661, -90.520
21041.016, 28.414, -91.068
21041.383, 28.152, -90.626
21041.746, 27.967, -89.273
21042.113, 27.929, -87.427
21042.480, 28.056, -85.789
21042.848, 28.293, -84.934
21043.211, 28.551, -85.069
21043.578, 28.755, -86.076
21043.945, 28.848, -87.619
21044.312, 28.808, -89.262
21044.676, 28.646, -90.560
21045.043, 28.396, -91.144
21045.410, 28.130, -90.752
21045.777, 27.939, -89.445
21046.141, 27.892, -87.665
21046.508, 28.007, -86.043
21046.875, 28.234, -85.171
21047.242, 28.486, -85.269
